rating,sentiment_score,word_count,char_count,exclamation_count,clean_review
2,0.5333333333333333,25,177,0,good introduction wellmade book informative with excellent photography the overall layout is quite conducive to interrupted reading  easy to pick up and start anywhere
2,0.30436507936507934,79,479,0,excellent introduction to philosophy text if you teach introduction to philosophy using a historical approach this is the text i recommend i used the philosophic classics nd edition from plato to nietzsche for my classes and was looking for a text with the same basic works with some more contemporary materials i find the updated rd edition from plato to derrida the perfect solution instead of having to look through more textbooks for the right stuff this is it
2,0.39236111111111116,28,196,1,who thought philosophy would be fun great study of major philosophies that have impacted our western culture very enjoyable and easy reading yet stimulating and intellectualloved the book
2,0.4642857142857143,25,116,0,fast and in good shape it came to me pretty fast and was in good shape when i opened it very happy with it thanks
2,0.15149572649572648,66,363,0,philosophic classics there is a huge range of authors in this book and it includes most of the main ideas from each original passage it can be sort of hard to follow at times however as it leaves out giant parts of arguments especially in the republic this really breaks down the flow of the piece and renders it much more confusing than the original book
2,0.20620833333333338,94,510,4,remaster  gotta have it so what ive always wanted was a clean digitally remastered version of pom pom play girl in mono the stereo is rechanneled with carl singing on one channel and the guys singing on the other the mono fun fun fun is also a must have in mono to get the full benefit of brians vocal the music and vocals are very clean on this cd the gatefold packaging is a bit weak without any details on the songs but still an overwhelming experience for anyone who enjoys surf music
2,0.35,41,209,1,read this book this is one of my favorite fishing books im reading it now for the third time its about a lifestyle that would make most of us jealous if you enjoy surf fishing then this book is a must
1,0.06285714285714286,79,429,0,you can skip this one this is not one of daignaults better books it reads like some poorly written nostalgic ego trip with way too many paragraphs about beating out the regulations on beach buggy laws and surf casting that were put in place in the cape in the s the title does certainly does not belie its contents you indeed feel like its been  years of daignault on the cape by the time youre finished reading it
2,0.1092592592592593,87,455,0,the way is was great look at the past of striped bass fishing on the cape money politics and fishing competition made this a great read for the avid bass angler a time never to be visited again the man became intergrated into the life cycle of the striped bass as the seasons and years changed  so did the man so did the politics so waned the competition so lost was the inner workings of his family a time to remember and a time remember less
1,0.034104938271604913,110,547,0,guess i missed what was cool i bought this thinking that it was going to be one of those major lifechanging experience moments in horror or something as i said in my title i guess i missed what was cool it was ok for a low budget but even then i guess i just didnt like the story concept or style of the movie at all people running down an alley flailing their arms does not invoke terror to me sorry so i suppose this movie ranks as a either you hate it or love it kinda thing watch a trailer if you like what you see go for it
1,-0.3143132716049382,62,341,9,home made lowest budget film  w a r n i n g   stay away from this one this movie is pretty bad ultra low budget movie with terrible acting and a boring plot which combined with a huge stuggle to stay and watch should have given this one a negative five star ratingmoney down the tubes with this one
1,0.03238095238095239,63,338,1,misleading description the description on the website says it has an inch dome thats why i was willing to pay the high premium for the cake stand but when it arrived i carefully measured the dome and it was only inches you can get a inch one and it cost less than half as much search diner cake stand dont fall for it
2,0.2671875,49,274,5,gorgeous this stainless steel  glass diner cake set is gorgeous if your thinking of getting it for yourself or a gift dont hesitate you will not be disappointed the glass dome is heavy which is great not flimsy thin glass at all looks great sitting on our buffet
2,0.2141528925619835,174,991,2,wonderful cd slightly misleading title this is one of my favourite jewish choral cds of all time yet i agree with other reviewers that this is not representative of the jewish choral tradition of the uk this should have been a double cd set with the first featuring really traditional music and the second exposing us to the new genre of mainly modern reform choral and organ musicboth moshe and the choir excel themselves the master mixing is not good and one can hear obvious retakes and splits in the music which is unfortunate ive not idea what oseh shalom by nurit hirsh is doing on the cdthe music of the modern mainly reform composers lipkin josephs singer is wonderful if i had to choose three pieces to take to a desert island i would take ma yedidot by charles salaman aneh ani by verrinder and psalm  by rideout three magnificent worksi believe the company olympia no longer functions so there wont be many more cds available if its still available grab one
1,0.007821212121212126,144,880,0,an opportunity missed im sorry to say this cd is not very representative of jewish liturgical music in england there are far too many modern pieces by contemporary jewish composers many of which would be considered quite out of place in an actual english synagogue service particularly of the more traditional style the leading composers of the anglojewish liturgical tradition such as samuel alman and abraham saqui are very poorly represented even israel mombach the english equivalent of solomon sulzer or louis lewandowski only has  pieces on the album  and only one of those is typical finally several of the pieces are instrumental for organ without any singing at all which has little relevance to the choral music of the albums titlei have heard the zemel choir live and on this cd they seem rather recessed and timid overall a disappointing release
2,0.23854166666666668,48,279,1,its a good day to be a trojan this is terrific stuff southern california is a college with the first or second greatest college football tradition of all times and this book describes how after a long layoff pete carroll has returned the trojans to these previous heights
1,-0.023958333333333304,50,263,2,bad quality i read a previous review that said hers got a run the first time she used them and i figured id just be more carefulmine got a run the second time i used them unless youre desperate dont bother i expected better quality for the price i paid
1,0.054411764705882354,130,707,1,good support but expensive and not durable i tried these jobst  mmhg pantyhose in my search for high quality therapeutic support pantyhose for a severe circulation problem in one of my legs i did find them a little difficult to put on but once they were on they stayed in place nicely and provided great supportthe only problem i had was like the other review statedthey ran the second time i wore them for as expensive as these pantyhose are they should last longer than  wearingsthey are not too sheer if that is something you are looking for in support hose they look more like tights when they are on your legs i did find the beige shade to be a little more like a pale nude shade
1,0.17857142857142855,97,492,0,ran the first time i wore them i have worn jobst compression hose for a few years now i havenever had a problem i was thrilled when i had the option fora sheer pairgreat for summer the third time i wore one pairi got a hole in them i am not even sure how that happened i figuredi must have done something i put on my backup pair and the first timei wore them i developed a hole in themthe same leg right one nowthat i see these posts i know i will never purchase them again
1,0.31,35,172,0,also ran the first time i wore them i put them on at the doctors office and the first time i had to take them off sure enough ran them otherwise liked them very much
1,-0.13096153846153843,59,329,3,bad run the first time i wore them having read the previous reviewers reports warning about how easily this product could develop runs i was super careful and tried very much to make my expensive pair last the first time i had this pantyhose on i got a bad run that ruined this very expensive pair of hosiery unbelievable
2,0.21123737373737375,168,935,0,interesting performance i bought this only because as a fan i want all of their material first off youll notice the disc length of  the band added a keyboard player graham maitland for this tour which at first is a bit hard to digestmixed too far up frontsometimes the keyboards work other times not there are some classics here the king will come persephone time was as well as a few others sound quality is average sounds like a straight transfer with no doctoring with the sound this is the mark  lineup with laurie wisefield not one of the best concert offerings by the band but worthwhile im sure the band has some real gems in their archive like the live tracks on the superb distillation box set sadly they are not contained on this disc if you can get past the keyboards and the muddy sound quality you may enjoy it somehow i feel only the true fans will want this disc in their collection
1,-0.008471074380165266,82,432,2,danger watch out for this turkey definitely a disk for the true believers only sound quality as bad as any bootleg i have ever listened to some songs fade on a live album and skimpy liner notes add up to a pretty bad package and the addition of a keyboard player seems to hurt rather than add to was sound if you are dying for a live disk from was locked in tour this will have to do otherwise save your money
2,0.140625,108,615,1,a must for anyone trying to break into the business for so long the shelves of any given bookstore have been crammed with books claiming to be the book that every actor needs but yet they read like a foreign language and dont give the information an actor really needs for his or her big break ms mcgregor has broken through that barrier and released a book that spells out many of the details actors need to know about acting and the audition process intelligent and informative the book is packed with everything an actoractress could possibley need a must for anyone trying to break into the business
2,0.1515151515151515,36,169,0,super helpful this book showed me that i dont have to live in la or new york to get into acting also it gave me alot of helpful hints on all aspects in landing a role
1,0.4416666666666667,41,246,0,received melted i am sure this is delicious as it had been recommended to mehowever it was completely melted when i received it thepackage did not state perishable and the postage was expensivei would not buy from this particular site again
1,0.2625,63,347,0,warning  does not help this is one of those books that copies all of the information from other books and tries to call it their own an does not give all the information needed to do the few examples if need information on bookbinding the best i have found is hand bookbinding a manual of instruction by aldren watson also available here
1,0.004925303454715235,131,741,0,characters are stagnant and boring not fun i cannot believe that this book has won awards i like certain passages ms scotts imagery is often good and the mood is earthy and dark however overall it was disappointing i just finished it and i could hardly wait to put it down and move onto something more interesting ms scott desperately tries to make her characters more than cardboard cutouts but she never manages to succeed i found myself not caring about the fate of any of these people or the house they lived in which is really the main character of the bookthe author has mastery of language but the story like the mounted animals in the book is merely the pretty arrangement of skin with no guts inside no life
1,0.12878787878787878,112,611,2,a disappointing and frustrating read i was eager to read this book because its set in a part of the world upstate ny where i spend a lot of time and it exactly the kind of neogothic tale i usually love she has talent its undeniable but scott is far too enchanted with her own writing to tell a decent story every time i found myself beginning to be captivated by the narrative or the chatacters id stumble across a highly polished selfconscious setpiece of prose that screamed hey look at medont i write well after a second attempt to finish this book i am giving up on it and moving on
1,0.14,53,321,1,victorianhardly to call this a collection of victorian erotica is inaccurate as this implies that all the stories are from that era i felt rather cheated to realise that a few were obviously twentieth century additions it might have been more accurate to have titled this a collection of th th century erotica
1,-0.12291666666666667,98,491,0,almost useless this is a review of the amazon kindle editionnot worth having the work is not scanned in properly it lacks a hyperlinked table of contents so if you want to find a man with a maid you have to click through all the pages between here and there to get to it that sort of spoils the moment so to speakheck the table of contentsr e a d s l i k e t h i show hard is it to do the job rightthis publication detracts from the kindles reputation amazon ought to withdraw it
1,0.07708333333333331,99,557,0,truncated it would have been nice if the editor included a bibliography so people could read an entire novel for example the romance of lust selection doesnt do its author justice the original is a big book wherein the author couldnt possibly have held a job anywhere since he devoted his entire day to erotic diversions no one was safe not even his aunt and sisters well maybe the family dog other selections were uninteresting too is the editor really a major why do we need his military rank in such a book is he still in active duty
1,-0.12986111111111112,29,152,0,waste of money this looked like it would be lots of fun but its very hard and uncomfortable and doesnt vibrate very well at all dont waste your money
1,0.17285714285714285,58,291,0,not so reckless first of all the wire came out as i was untangling the cord so it is very fragile it is too tall its ears are too high above my girls clit for her too feel anything its not the greatest thing in the world and i do not recommend that you buy it huge disappointment
1,0.04577922077922078,49,257,4,not fun not comfortable this product looked fun but in reality was very uncomfortable and it vibes only at the middle its also very large long and didnt fit very well anyway in summary a neat idea but not a staple or even fun for a one time use
1,0.02875000000000002,148,824,0,it is hard to describe just how bad this is i like billie holidayi like dance remixesi just love the sarah mclachlan remix cdi feel i have a very open mind and a very diverse taste in music which ranges from country to classical to classic rock to dancetrance to pop u tiesto bach and garth as long as it sounds goodwhich this doesnt there are two basic problems first billies attraction was her syrupy lingering over the sound it oozes sexuality but not the rhythmic mechanical pelvic thrusting kind second when you take a sound track that is utterly devoid of rhythm and then do a bad job of adding a dance backdrop the result is just too wierd for wordsi can only conclude that this cd was released as some kind of joke just to prove that people will buy anythingwell i bought and im sorry
1,0.17197802197802198,74,416,0,atrocious i purchased this on a whim because hey i like billie holiday so remixes could be fun right i couldnt have been more wrong what was done to this music can only be described as a travesty at best  an ugly cacophony of cheap electro beats over billies beautiful voice this could have been done well theres great potential but this not even passable dont even give this one a second glance
1,-0.0875,29,162,0,a desecration hideous the only reason i gave it  star is because  stars isnt an option the very idea of remixing strange fruit is tastless and disturbing
2,0.0010294117647058833,154,802,0,works well i used this tool for at least  days a week for at least a few months for several hours a day until i sold it to a coworker when i bought a dynabrade turbine powered  rpm pencil grinderwhich really sucked and had little to no torque whatsoever so it was usless to me and i completely regret buying that expensive pos i used the sioux to put some heavy edge breaks on some very hard metal parts so i put alot of pressure on this tool alot for the most part it had a good amount of torque the wedges on the inside of the pencil grinder eventually broke after a few months but that was after a whole lot of abusive work done with it and those wedges are very easily replaced and cheap this pencil grinder works well with even titanium and inconel which are very hard metals
1,0.040000000000000015,95,459,0,just in case anyone is as stupid as i am this may be the best product out there  i wouldnt know because i had no idea what i was ordering it didnt dawn on me when it said pneumatic that i had to have an air supply  plus it doesnt have any grinding points i just wanted something to etch my name on the metal prints of my artwork so back it goes and ill look for something thats simple enough for me to understand what it is and how to use it
2,0.165,79,404,1,dont go to ebay nothing except bootlegs and crooks it costs a lot because its an import not a bootleg if youre going to enjoy the cd might as well enjoy it knowing that you didnt pay too much money for a crook to burn the cd for you honestly things cost money to a real fan this is worth the money costs a crook a penny to create a mediocre bootleg do you really think youre saving money
2,0.2,27,170,0,whispers of the dead i love all the sister fidelma stories and these short story anthologies are particularly interesting im building quite a collection on my kindle
1,0.07850378787878788,100,511,2,i am not impressed with this product i bought this bag holder to use in my yard to collect leaves anddog droppings the construction is very flimsy and the little tabs that hold the bag in place are very very hard to get off after several months it now can barely stand up by itself and i have to constantly tighten the wheels and other screws it would be nice if it was better made and sturdier and if it had a cover to keep out the fliesit seemed like a great idea but the products is not well made
1,-0.18333333333333335,32,183,0,not worth the money when this product arrived parts were missing when we tried to assemble it the welded joints fell apart i wouldnt waste the money buy another type bag holder
1,0.1827083333333333,62,303,0,dont waste your money this product although is a very good idea is cheaply constructed and the clips that hold the trash bag in place are very hard to get on and off and you end up ripping the trash bag keep your twenty bucks and give it to one of your kids as payment to hold that trash bag for you
1,-0.22541666666666668,98,522,0,cheaply made product i often struggle when trying to empty the clippings from my lawnmower into a garbage bag and i had hoped that this product would make that task easier i was disappointed i must say the frame is very thin and unstable the assembly instructions were hard to understand and the product was hard to assemble with only one set of hands i am not pleased with this product at all it seems as though it would collapse if i were to use it for my intended purpose i do not recommend this product at all
1,0.014732142857142819,110,560,0,flimsy bag holder the product seemed like a good idea but wish i had read all of the reviews before ordering the product is not sturdy at all it didnt come with the number of screws noted on the instructions so i had to go out and purchase more in order to finish putting it together that was after i spent way to much time trying to decipher the instructions also the clips that hold the bag to the frame are very tight and very difficult to put on and remove ive torn every bag ive used i hate wasting my money but ill have to buy a better one
1,-0.15595238095238098,48,242,0,it is ok but not great the directions to put this together were unclear and failed to note that you need to use really oversized bags after a few uses the sides have already broken the clips are really hard to put on and off the the rack
1,-0.13181818181818183,32,191,0,flimsy poor instructions had to modify by creating new holes in the metal the rubber bag clamps were too difucult to remove so replaced with wood clothespins dont bother with this thing
1,0.09999999999999999,57,289,0,defective parts the parts are defective and not what is shown on package the round top ring that holds the bag ends up being at a  degree angle because the side bars are defective what is seen on package is not what is in package so the final product is not at all what is advertised
1,-0.15,31,159,0,mismached the item as pictured was not sent instead a holder was sent that had no provision to hold the leaf bag nor did it have wheels not worth the money
1,0.0,63,351,0,rolling leaf bag holder i order this on april   and return it to taylor gifts on april   they received it and i requested a credit to my account on mastercard as of may th  i have not received a credit i did not like this product it was not sturdy enough please help memary lane bonaire drivehamptonva mlaneaolcom
1,-0.2883333333333333,62,356,0,very disappointed the product is very bad the spot weld connecting the metal hoop to the main upright failed and one of the support rods sprung free when the connecting screw stripped the threads holding it this all occurred after only using this product three times the pieces are in my garage waiting to be disposed of dont waste your moneyjoe g
1,-0.14671717171717172,47,230,0,dont waste your money the worst item i have ever purchased it is so flimsy you can only fill it to half full putting it together nut and screws stripped out and had to go to ace hardware to buy new bolts and nuts save your money
2,0.33133608815426996,64,387,0,the other side of a brave new world  this science fiction novel walks around the speculative situation about a natural not social and not even political choice population distribution in agreement his skills and giftsnaturally many facts occur in this interesting tale  but the most remarkable issue is to make us think the elusive dreams about a better and even pacific society
1,0.3,77,439,0,have any reviewers actually read this the synopsis of this book sounded spectacular a conspiring journalist gets stuck on a utopian island the book starts off kind of entertaining but with a bit of rambling but you figure as you go on it will probably subside it doesnt the characters keep going on and on about buddhism sex and mushrooms the plot barely starts and barely ends this is a book with no journey and no destination
2,0.13035714285714287,59,326,0,enlightening this is truely an amazing book aldous huxley was a genius although different from bnw in that the plot is a little slow the ideas of society and the individual expressed in this book make it one of the most influential books that i ever read dont read this book to be entertained read it to be enlightened
2,0.29999999999999993,48,322,0,still resonates island is an excellent novel that even after  years remains relevant because the story line resonates in terms of how we humans consistently perhaps not consciously but most assuredly and maybe even inevitably undermine the foundations of utopia through our daily actions decisions and attitudes
2,0.39166666666666666,73,398,2,published in  but still relevant i absolutely loved this book eckhart tolle in the power of now actually references this book and that is how i heard of it despite the fact that much of the book is ruled by long monologues from the characters i enjoyed it all huxley had an interesting view of what a society can become when it takes the best of the eastern and western worlds combine
1,-0.01296689421689421,66,375,0,not very good i decided to read island because i enjoyed brave new world so much well the former is really horrible compared to the latter its pretty boring the plot doesnt make much sense and the main characters ideas are often all over the placewhile certain parts of this story are interesting in its entirety i would have to give it two thumbs down 
1,-0.21250000000000002,30,175,0,dull dull dull slog you way thru if you can disappointing very nothing happens huxley pontificates spare me can see why hes only known for one book skip this one
1,0.28356643356643363,97,553,0,i would rather chew my leg off than have you read this book please let me begin by agreeing with most reviewers that aldous huxley was a brilliant man one of the most forwardthinking men in modern history and on the whole a wonderfully gifted writer that being said this book is absolutely unequivocably horrible it is  pages of plotless repetitive sociopreach mr huxleys a brave new world is in my opinion one of the best novels ever written island does not rise to that same level though and i would not wish it upon anyone
2,0.2518518518518518,68,422,0,a different slant on perfectionism to me the main value of this book was its advice about dealing with the perfectionism of a gifted child giftedparenting books frequently bring up the problem of perfectionism but i have not found much useful advice for dealing with it dr klein offers some practical suggestions and the insight that former gifted children may have their own perfectionist tendencies to reckon with
1,0.2713888888888888,167,898,0,what about the rest of us i gave this book one star because the author in the beginning of the book gives me useful information about the signs of having a gifted child that is one of the reasons i bought the book and some of the information was usefulnow on to the rest upon reading this material i found it to be a self pat on the back from the author on her impressive portfolio of wealthy clients i found plenty of information if i were an extremely rich person living in a community where the schools for the gifted were plentiful all of her clients were fabulously well to do and their children were profoundedly gifted so what about the rest of us my husband is gainfully employed and i am a student we have a modest income and our son is gifted we found little practical advice for ordinary working parents if you gross less than  a year i would try another book
1,0.15,63,339,1,not this one i found this book annoying it probably has some good points and even some helpful points but i was annoyed with the tone of voice of the author give parents some credit for heavens sake i read a group of  books about teaching gifted children and there are so many better choices that i would not recommend this one
2,0.29940476190476195,125,718,0,helpful information i found this book extremely helpful in identifying ways to help my gifted twins one of whom is a traditional learner and the other is not the book has great insight and information plus plenty of realworld examples of how parents deal with issues unique to gifted children one puzzling thing though was the notion that theres an antigifted bias and that parents of gifted children are somehow seen by educators as meddlers or pushy parents the author also seems to have the idea that public schools dont know how to deal with gifted children that hasnt been my experience so far our public school has an excellent gt  hgt program and dont expect it to be as my children get older
1,0.190625,34,197,3,simply borred borred borred and very borred to much bla bla i spected that this book would say something about ancient phylosopy something to think about but never get it it is very borred
2,0.2856666666666667,85,487,3,what an inspirational story with a great message what a great story this documentary has such a compelling message and is a fun watch very entertaining and inspirational i highly recommend you watch this video and share this page with your friends the  cs that are lessons within the documentary are lessons that are unfortunately lacking in this day and age the sorta of lessons that every child should learn its too bad that most adults i meet dont possess these  cs 
2,0.1708333333333333,23,133,0,subway baby what an adorable little boy and enchanting story you really get a reality check about bringing up children in the city
1,-0.5,57,286,1,home video a woman with a child in a state of perpetual tantrum straps a camera to a stroller to see who will help her carry it this is a video about how one persons poor planning can become everyones problem i looked for the story in it but couldnt find one so i shut it off
1,0.18750000000000003,101,520,0,top  this book doesnt make sense i am pretty sure christians already have a top  list if you know what i mean i bet the man is pretty upset about this james moore went all casey kasem on him and tried to trump his list anyway its your call but i think im sticking with the list that dates back to bc and has guided the morals of man ever since while playing a major role the development of early legal systems which has an impact present in almost all forms of modern law and faithnice try james moore
2,0.4083333333333334,34,247,0,lots of action a thrilling story of get rich quick without scruples it introduces the reader to excellent characterizations of the individuals involved there is excitement through unusual circumstances including an extremely imaginative ending
1,0.03492063492063492,151,850,0,save your money im a fan of silent films especially the long german epics im not a big fan of silent comedies but i do enjoy them occasionally especially chaplin although ive seen my share of poor quality films this set is virtually unwatchable besides the poor quality of the print title cards are missing long scenes are cut out half the heads are not visible in many scenes and they have the most annoying musical score ive ever heard i wont waste any more of my time typing or your time reading although  for  shorts may sound like a good deal it isnt take the  and put it toward chaplins  essanay vols or his th anniversary mutual set you wont believe the difference after purchasing those sets i threw this one away now im just waiting for someone to restore chaplins keystone shorts with mabel normand
1,0.024107142857142855,50,340,1,overpriceduncomfortable these bra inserts are very stiff and tend toslip out of place on your shoulderthey arerather heavybulky and more uncomfortable thanhaving a bra strap dig into you i have sincefound lightweight ones that stay in place allday and were  a paircommonlyfound in the lingerie sections of most deptstores
1,0.25545454545454543,107,627,0,wrong title and director there are two mistakes about this dvd the english title for this italian movie should be either bread love and dreams original pane amore e fantasia or bread love and jealousy original pane amore e gelosia the actors vittorio de sica gina lollobrigida and marisa merlini played in both movies and the product description could easily be related to any of them both movies were directed by luigi comencini and not by vittorio de sica boudu saved from drowning is a very famous jean renoir movie from  both italian movies are very good but the one star is because of these mistakes
1,0.09166666666666667,57,298,0,pretty rough but it shows promise the playing is merely competent and the singing sounds like jump rope chanting much of the time but there are flashes of inspiration its unlikely any of these songs will stay with you after the cd is over nor will you feel much of a draw to put it on again
2,-0.0010016025641025627,94,468,3,sirus blacks escape this is a pretty cool set the only thing wrong is that is should be a little taller like in the movie this set really recreates the tower in the movie the only thing wrong is the door it should be like a prison door like in the movie not a wooden one some good things about this is only one of two sets that have buckbeak one of four sets that have a dementor and only one of two sets that have sirus black i recomend that you buy this
2,0.4265079365079365,104,546,3,gorgeous glass cake stand is so impressivelovely to display any type of pastryor cake domed lid is high and very functionaltall enough to cover a large cake or large amount of pastry it is versitile in the way that you can reverse the bottom and top to create a beautiful punch bowl or serving bowl for a bowltype dessert as a matter of fact i was so impressed the day it came in i reordered  moreone for my mother and  for my aunt until now we had never seen a square pedestal  dome you will not be dissapointed with this piece
1,0.0,91,503,2,would like it if it ever arrived in one piece i ordered this cake plate and dome for my mother shortly before thanksgiving of  the first time it arrived after  weeks it was in about  pieces the ups driver realized that upon delivery and returned the item when it was sent the second time which wasnt until around christmas it arrived with the handle to the dome broken off so long story short no cake plate for mom amazoncom should really examine how they pack items like this
1,-0.14,49,245,0,broken in a million pieces i ordered this item twice and both times it was broken in a million pieces and it has been discontiued by anchor hocking so i never got any of them so sad as it looked really nice and different so beware if you order
1,-0.4,38,225,0,shipping problem ordered this as a wedding gift it was shipped twice and it was broken both times amazon would not give the recipients credit for something else had to go though me realy spoiled the gifting experience
2,0.5633522727272727,34,195,1,the best live harmony you can get absolutely the best in harmony from a great group the live performance is one of the best and really brings out their strength as performers and entertainers
2,0.3663194444444445,77,386,2,a great baby pillow this is just an adorable little pillow it will be great as an added decoration in my baby room remember this is a baby pillow so it is smaller and not made for an adult the person who previously gave this pillow a rating thought it was too flat and small but i found it was perfect for a baby room plus its a perfect match to the nautica  piece crib set
1,0.15303030303030304,125,769,0,a typical antidarwinism pseudoscience book the book contains  pages of text  pages of refenreces  pages of index and many figures and cartoon to explain the concept of authors hypothesis barbieri was a development biologist at mrc in cambridge nih and max planckthis is a typical antidarwinism semipseudoscience book i picked up the book because the book cover had a chomskys accolade its not as obvious and outrageous as intelligent desingsort of book but the author cites his own book to explain his main points many biological facts in the book are real and correct but there is no scientific logical structure to support the authors semantic theory i was struck by the fact that this book was published from cambridge university press
2,-0.2222222222222222,156,836,2,boom sodom came they wenti had listened to masquerade in blood and till death do us unite and i knew the war that was sodom was over the ceasefires had been signed when you end an album with a song called hey hey rock n roll star after putting out crap that just screams we wanna be punk and are failing miserably at it i knew it was over saddened i went to survey the damageand thats when i heard the air raid sirenscode red is the comeback album of all time sodom has snapped back into place i dont know why but theyre rocking harder and heavier than they ever have this is not for limp bizkit fans you get your ears and a greater part of your head ripped off and handed to you and thats the way it should benotable tracks are liquidation the vice of killing code red and addicted to abstinance
2,0.09666666666666664,128,846,0,thrash metal survives while most thrashspeed bands have watereddown their sound into something unrecognizable metallica or begun to gravitate toward numetal slayer there are a few that have retained their own identities still playing the fast brutal music that made them infamous to begin with sodom is one of those bands the production from harris johns is topnotch and most of the songs are truly great only a few descending into that mindless drumpoundingguitarshredding that can sometimes afflict bands that straddle the line between thrash and death or black metal are they repeating themselves most likely but id far rather listen to this material than any other metal being released by progressive forwardthinking bands like korn turn up addicted to abstinence or visual buggery and forget numetal exists
1,0.0984848484848485,118,646,0,still the same old guys hello again here we are this is what i think after listening to the new album of germanys thrashmetal godfathersnothing new but still they rock like hell unfortunately they made a step backwards and not like slayer or mayhem a step forward well i believe that some old school fanatics will enjoy this feature but sodomsgreat days are gone their last good record was and will be tapping the vein i was a great fan of them for over  years but they just repeat themselves i am not happy about giving such a cruel review about this record but i just had to say that sorry guys better luck next time ok
1,-0.11727357609710551,161,836,2,seriously flawed ai and interface killed the game it is an excellent concept completely spoiled by bad designin the heat of the battle an extra click on already selected group can select all of you troups and instead a single moveattack you have all your army moving to a position in this time the cpu kills you with easethere is no easy way to tell the arches to shoot a specific target especially if there are  enemy troops rushing towards you in a pack as a result they dont shoot the critical ladders but some stupid axeman short while after that you have all the ladders on your walls and in a minute all the enemy army is in your camp even if you survive this then it is real pain to target the ladders on the walls you can spend a minute to shoot down one and the cpu does not wait that muchthis is a waste of time
1,-0.24500000000000002,56,296,1,this games sucks this game sucks so much dont buy this its full of glitches and stuff people can take over your stuff even if your in them and destroy your villages it take  words to describe how bad this game is in summary dont waste your money on this game buy something anything else
2,0.23485863095238096,144,752,8,the best tactical game of all times guys i have to admit  im not a big time tactical strategy fan but this game totally got me on the hook i like starcraft warcraft iii and age of empires but couldnt imagine that a game like praetorians can grab me and never let me goive been playing the multiplayer skirmish demo since it came out  ive never played a demo version of the game for more than an hour its amazing plain amazing the strategy is beautiful all the terrain tricks everything you could expect from a real battle   the troop building model there is so beautiful that i can hardly type these words now i want to get back to the game i love it if you love any kind of rts games this is a must in your collection
2,0.09370813397129185,176,976,2,great strategy game i had experience of rts games total annihilation age of empires and empire earth and after i bought praetorians and played the first time i found it very very interestingits not the typical rts game where you have to produce a lot of units and simply attack the enemy like for example ta kingdoms or others but you have to think in a strategic way before moving and attacking the enemy in this game mission by mission you learn how to balance your troops and how to move in the territory its important the fact that troops can interact with territory hills woods you can hide your troops you can stay higher than the enemy and then attack you enemy suddenly for exampleif your bowmen are in a higher position they will hurt more seriously the enemy in some missions you have to lay siege to a fortess with war machinesto sum up i think its a good game if you want to enjoy yourself and live the experience of de bello gallico
1,0.17929487179487177,104,547,1,disappointing i bought this game because my friend said it was excellent however hes never been a very good gamer i thought the no resource management idea was ok but it ruins half the point of an rts and strategy is all about careful management of resources to fund your army because if you dont have any resources you dont have an army  id say ok for someone who doesnt really know how to play a real rts but if your an expert id save up for warcraft the frozen throne and if you havent got the normal warcraft  go buy it
1,0.09464285714285714,139,724,0,pretty but simple i had this game for almost a week before i sold it to eb games when they were still buying used pc games if youre looking for more of rome total war just get the expansion pack not this the graphics are nice but the gameplay is so limited that i felt like i was watching someone else play the units were way too small and the controls werent very fluid having never been a fan of stragedy games before i went on the prowl for some after medieval total war but found that total war games are the only ones i like some others like the technical aspects of campaigning in other games but im more of a battle map player so if you loved total war stick with it stay away from similiar games
1,0.01999999999999999,88,532,1,a rookie game everyone knows that a good strategy game involves somewhat of a steep learning curve and an advanced difficulty level this game is simply a click and attack real time strategy that does not involve any heavy thinking in fewer words its the bunnie slope for youngsters that are just discovering the thrill of these games in conclusion i feel the word strategy is innapropriate altogether true strategy players will want to return the product rookies will like it because theyll feel moderately challenged by it
2,0.06025641025641025,92,535,0,one of the best my wife purchased this game for my bday so far i really like the gamei like playing warcraft starcraft and cc series however i was getting bored of managing resources eg gold timber foodi was looking for a game with more strategy rather than resource buildingi remember the first time i played myth and i like the concept of the game praetorian is a mixture of myth and warcraft there is less resource managment and more strategy on fighting praetorians graphics sounds and game play is top notch
2,0.2314153439153439,130,752,0,enjoyable i admit that i havent finished the game yet but ive been enjoying playing it the last couple of daysbasically you command legions of the romans archers legionares horsemen etc on a terrain you have to beat the enemythe units all have their special abilities its best to have spearman at the front to stop the enemy horsemen to do quick attacks and archers for long range attack because of differences in heights it is important to have archers on higher positionsthis all makes for fun the graphis are really not great but i think most strategygames players like me are not really interested in that the sounds are fun and it has good historical accuracy with the names of all the tribes and their leadersworth the low price
2,0.10459770114942524,146,786,1,praetorians is a pretty much must although this game is great i would give it a  stars if i could first the good beautiful graphics the scenery is almost like real the campaign has a story unlike some rts games that have no campaign or story skirmish mode is fun but sometimes too quick great gameplay and it runs nicely the bad the units are sometimes kind of dumb they stand and do nothing sometimes when they are told to go somewhere the unit graphics could have been a little more sharp and there arent many units this is not really that bad but i would have liked more units there are  different combat units for the romans dont let the bad things sway you from buying the game unless you are a real critic than the bad things would make you very mad
